topic,polarity,claim_type,confidence,needs_verification,buyer_impact,claim_summary,source_channel,source_owner,source_title,source_url,source_video_id,timestamp_start,transcript_language,extraction_provider,extraction_method,content_reuse_policy,usage_rights,reuse_policy,raw_transcript_stored,claim_file,claim_dir
Ford,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Ford; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,BMW R 1250 RT 2023: Touring de lujo en el Gran Cañón | Prueba de manejo | Jaime Gabaldoni,https://www.youtube.com/watch?v=q4Eha0ON8do,q4Eha0ON8do,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/q4Eha0ON8do.json,youtube-library-output/knowledge/claims
Ford,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Ford; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,El VOLVO XC60 T8 2024 BLACK EDITION | Prueba de Manejo | Jaime Gabaldoni,https://www.youtube.com/watch?v=bo-1Fp-mots,bo-1Fp-mots,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/bo-1Fp-mots.json,youtube-library-output/knowledge/claims
Ford,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Ford; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,Ford Expedition 2025: ¿La mejor SUV familiar tamaño completo? | Prueba de Manejo | Jaime Gabaldoni,https://www.youtube.com/watch?v=z1RBvS2-nFQ,z1RBvS2-nFQ,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/z1RBvS2-nFQ.json,youtube-library-output/knowledge/claims
Ford,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Ford; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,GMC Sierra EV AT4 2026: La pick-up eléctrica más capaz de GMC | Prueba de manejo | Jaime Gabaldoni,https://www.youtube.com/watch?v=-FnDxyk1_cI,-FnDxyk1_cI,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/-FnDxyk1_cI.json,youtube-library-output/knowledge/claims
Ford,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Ford; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,"Japan Mobility Show 2025: Lexus, Toyota, Subaru, Mazda and the future of mobility | Jaime Gabaldoni",https://www.youtube.com/watch?v=Iv9QnL7nz-4,Iv9QnL7nz-4,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/Iv9QnL7nz-4.json,youtube-library-output/knowledge/claims
Ford,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Ford; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,Jeep Gladiator Mojave vs Ford F-150 Raptor: ¿Son realmente comparables?,https://www.youtube.com/watch?v=-ayU1rQYyxM,-ayU1rQYyxM,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/-ayU1rQYyxM.json,youtube-library-output/knowledge/claims
Ford,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Ford; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,Mercedes-AMG GT63 COUPÉ 2025 | Prueba de Manejo | Jaime Gabaldoni,https://www.youtube.com/watch?v=fKrXVm0Dw88,fKrXVm0Dw88,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/fKrXVm0Dw88.json,youtube-library-output/knowledge/claims
Ford,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Ford; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,Nissan Armada/Patrol Nismo 2026: La SUV deportiva INESPERADA de Nissan | Prueba de manejo,https://www.youtube.com/watch?v=Ta_QwNdOTM0,Ta_QwNdOTM0,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/Ta_QwNdOTM0.json,youtube-library-output/knowledge/claims
Ford,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Ford; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,Nissan GT-R R35 2023: “Godzilla” sigue imparable | Prueba de manejo | Jaime Gabaldoni,https://www.youtube.com/watch?v=mXEY7BDpM50,mXEY7BDpM50,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/mXEY7BDpM50.json,youtube-library-output/knowledge/claims
Ford,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Ford; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,RAM 2500 Heavy Duty Diesel 2025: ¿La pickup más poderosa? | Prueba de Manejo | Jaime Gabaldoni,https://www.youtube.com/watch?v=FUFANojXJJ4,FUFANojXJJ4,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/FUFANojXJJ4.json,youtube-library-output/knowledge/claims
Ford,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Ford; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,The new 2025 MAZDA CX-70 Can it be compared to the European luxury models?| Review | Jaime Gabaldoni,https://www.youtube.com/watch?v=Bbyr5Wa81Lg,Bbyr5Wa81Lg,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/Bbyr5Wa81Lg.json,youtube-library-output/knowledge/claims
Ford,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Ford; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,Toyota Tacoma i-Force Max TRD Pro 2025: Lista para el off-road | Prueba de manejo | Jaime Gabaldoni,https://www.youtube.com/watch?v=O4VMhPiVT50,O4VMhPiVT50,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/O4VMhPiVT50.json,youtube-library-output/knowledge/claims
Ford,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Ford; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,Volvo XC90 PHEV 2026: ¿El SUV híbrido premium más completo? | Prueba de Manejo | Jaime Gabaldoni,https://www.youtube.com/watch?v=I3uqdp9_2Cw,I3uqdp9_2Cw,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/I3uqdp9_2Cw.json,youtube-library-output/knowledge/claims
Ford,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Ford; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,🚐🔋 Volkswagen ID. Buzz 2025: la combi eléctrica moderna ⚡🚀 | Prueba de manejo | Jaime Gabaldoni,https://www.youtube.com/watch?v=QitI0_bBVRU,QitI0_bBVRU,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/QitI0_bBVRU.json,youtube-library-output/knowledge/claims
Ford,negative,candidate_opinion,low,True,Pendiente de clasificar.,El video contiene una posible opinion critica sobre Ford; requiere revision editorial o AI antes de publicarse como afirmacion.,Sergio Oliveira,Sergio Oliveira,"Nissan Versa vs Ford Figo. Si es tan bueno el Versa, ¿por qué compré un Figo?",https://www.youtube.com/watch?v=Lm1_TKc7Eow,Lm1_TKc7Eow,,es,local,local_candidate_no_verbatim,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/Lm1_TKc7Eow.json,youtube-library-output/knowledge/claims
Ford,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Ford; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,¿Me lo compro o no me lo compro? - Con Lalo Vargas - FIAT y Ford,https://www.youtube.com/watch?v=wFtjSBAacbI,wFtjSBAacbI,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/external/sergio-oliveira/claims/wFtjSBAacbI.json,youtube-library-output/external/sergio-oliveira/claims
GMC,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre GMC; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,"217. Mazda más barato, filtran nuevo GTI, GMC en China",https://www.youtube.com/watch?v=ezQ8q8eoTfc,ezQ8q8eoTfc,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/ezQ8q8eoTfc.json,youtube-library-output/knowledge/claims
GMC,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre GMC; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,GMC Sierra Denali 2019 | PruebameLa... Nave #73 | Reseña,https://www.youtube.com/watch?v=uqldlna5qnk,uqldlna5qnk,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/uqldlna5qnk.json,youtube-library-output/knowledge/claims
GMC,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre GMC; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",CarsLatino,CarsLatino,CAMBIOS AL HONDA CIVIC! SSC TUATARA! GMC HUMMER EV Y MAS! - CLN ep1 - *CarsLatino*,https://www.youtube.com/watch?v=-_wYK6bMjs0,-_wYK6bMjs0,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/-_wYK6bMjs0.json,youtube-library-output/knowledge/claims
GMC,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre GMC; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,Ford Expedition 2025: ¿La mejor SUV familiar tamaño completo? | Prueba de Manejo | Jaime Gabaldoni,https://www.youtube.com/watch?v=z1RBvS2-nFQ,z1RBvS2-nFQ,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/z1RBvS2-nFQ.json,youtube-library-output/knowledge/claims
GMC,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre GMC; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,GMC Sierra EV AT4 2026: La pick-up eléctrica más capaz de GMC | Prueba de manejo | Jaime Gabaldoni,https://www.youtube.com/watch?v=-FnDxyk1_cI,-FnDxyk1_cI,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/-FnDxyk1_cI.json,youtube-library-output/knowledge/claims
GMC,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre GMC; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,RAM 2500 Heavy Duty Diesel 2025: ¿La pickup más poderosa? | Prueba de Manejo | Jaime Gabaldoni,https://www.youtube.com/watch?v=FUFANojXJJ4,FUFANojXJJ4,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/FUFANojXJJ4.json,youtube-library-output/knowledge/claims
GMC,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre GMC; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,"¿Me lo compro o no me lo compro? GMC, GWM, Honda, Hyundai",https://www.youtube.com/watch?v=gw9Rc4_qs6U,gw9Rc4_qs6U,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/gw9Rc4_qs6U.json,youtube-library-output/knowledge/claims
GMC,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre GMC; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,¿Me lo compro o no me lo compro? | Con Lalo Vargas | GMC y Honda,https://www.youtube.com/watch?v=E-dAwmDZ80M,E-dAwmDZ80M,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/external/sergio-oliveira/claims/E-dAwmDZ80M.json,youtube-library-output/external/sergio-oliveira/claims
Great Wall,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Great Wall; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,"¿Me lo compro o no me lo compro? GMC, GWM, Honda, Hyundai",https://www.youtube.com/watch?v=gw9Rc4_qs6U,gw9Rc4_qs6U,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/gw9Rc4_qs6U.json,youtube-library-output/knowledge/claims
Honda,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Honda; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,"224. Tank 300 híbrido, Chirey y DHL hacen alianza, Nissan y Honda vs China",https://www.youtube.com/watch?v=5p0P6HyYtW0,5p0P6HyYtW0,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/5p0P6HyYtW0.json,youtube-library-output/knowledge/claims
Honda,negative,candidate_opinion,low,True,Pendiente de clasificar.,El video contiene una posible opinion critica sobre Honda; requiere revision editorial o AI antes de publicarse como afirmacion.,Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,Comparativa Mazda CX5 - Honda CR-v - Kia Sportage 2018,https://www.youtube.com/watch?v=vejsnt7Uj4I,vejsnt7Uj4I,,es,local,local_candidate_no_verbatim,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/vejsnt7Uj4I.json,youtube-library-output/knowledge/claims
Honda,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Honda; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,"El Podcast de Autos 104 | PruebameLa Nave de Acura Integra, ID Buzz, Fiat Mobi, Honda",https://www.youtube.com/watch?v=hRJTmW-1Ajk,hRJTmW-1Ajk,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/hRJTmW-1Ajk.json,youtube-library-output/knowledge/claims
